4165.tsv,7
1736.tsv,7
37275.tsv,8
2008.tsv,8
21628.tsv,8
324.tsv,19
768.tsv,19
838.tsv,20
229.tsv,21
34456.tsv,10
141.tsv,24
114941.tsv,3
254073.tsv,3
61160.tsv,3
10035.tsv,3
29412.tsv,11
2509.tsv,5
2151.tsv,6
1757.tsv,7
1974.tsv,7
1936.tsv,8
3328.tsv,8
1592.tsv,9
467.tsv,15
9234.tsv,3
3550.tsv,3
3551.tsv,3
43024.tsv,4
43026.tsv,4
7803.tsv,4
8029.tsv,5
758.tsv,14
364.tsv,19
170.tsv,24
88.tsv,28
3555.tsv,3
2511.tsv,5
10.tsv,59
2552.tsv,6
1240.tsv,9
70914.tsv,3
3544.tsv,3
417.tsv,31
4529.tsv,4
21.tsv,46
826.tsv,12
36.tsv,39
11888.tsv,4
136089.tsv,5
93708.tsv,5
6719.tsv,7
1616.tsv,8
478.tsv,15
395.tsv,17
2330.tsv,25
3123.tsv,4
7398.tsv,4
12446.tsv,4
12433.tsv,4
2505.tsv,5
37235.tsv,5
12517.tsv,7
1042.tsv,15
402.tsv,16
91131.tsv,3
2795.tsv,33
287.tsv,36
37234.tsv,5
2500.tsv,5
3100.tsv,5
25029.tsv,7
35895.tsv,8
2405.tsv,8
29393.tsv,9
13717.tsv,13
3527.tsv,19
965.tsv,10
140.tsv,24
4436.tsv,3
3069.tsv,4
61282.tsv,6
6830.tsv,7
1732.tsv,7
1592.tsv,8
5690.tsv,8
1238.tsv,9
9880.tsv,12
391.tsv,17
3539.tsv,3
1173.tsv,11
2881.tsv,5
12003.tsv,11
2498.tsv,5
2144.tsv,6
6697.tsv,7
6430.tsv,8
1239.tsv,9
665.tsv,13
469.tsv,15
17551.tsv,15
3538.tsv,3
14435.tsv,11
3090.tsv,4
3314.tsv,4
3067.tsv,4
43131.tsv,4
2528.tsv,5
18548.tsv,6
1745.tsv,7
53381.tsv,7
7712.tsv,7
1075.tsv,12
823.tsv,12
465.tsv,15
501.tsv,16
18656.tsv,7
303.tsv,18
2756.tsv,5
2950.tsv,5
2872.tsv,7
1632.tsv,8
3240.tsv,5
1651.tsv,8
169.tsv,24
24540.tsv,3
192937.tsv,3
2489.tsv,5
2496.tsv,5
1730.tsv,7
4359.tsv,7
1729.tsv,7
1591.tsv,8
3528.tsv,10
8847.tsv,12
976.tsv,10
1854.tsv,14
3346.tsv,16
867.tsv,27
3525.tsv,10
32849.tsv,3
11316.tsv,4
24666.tsv,5
28106.tsv,6
2136.tsv,6
1365.tsv,14
1050.tsv,10
484.tsv,23
194.tsv,29
6176.tsv,4
66618.tsv,4
18796.tsv,4
1563.tsv,10
4466.tsv,11
1717.tsv,7
7062.tsv,9
958.tsv,10
32711.tsv,10
664.tsv,13
464.tsv,15
265.tsv,18
335.tsv,20
1274.tsv,24
959.tsv,10
14553.tsv,3
14338.tsv,4
4573.tsv,4
3048.tsv,4
9930.tsv,5
10442.tsv,5
2134.tsv,6
2135.tsv,6
1966.tsv,8
4297.tsv,9
1277.tsv,9
3509.tsv,3
3649.tsv,3
3510.tsv,3
3046.tsv,4
15592.tsv,4
176482.tsv,4
26718.tsv,5
77018.tsv,7
10702.tsv,14
3843.tsv,10
935.tsv,17
17518.tsv,3
3650.tsv,3
3891.tsv,11
3911.tsv,4
12471.tsv,4
4526.tsv,4
39384.tsv,5
14852.tsv,10
3618.tsv,3
53122.tsv,3
133467.tsv,4
11456.tsv,4
37396.tsv,5
2482.tsv,5
96279.tsv,6
2133.tsv,6
3845.tsv,8
57006.tsv,8
1228.tsv,9
44235.tsv,9
663.tsv,13
87.tsv,28
14658.tsv,3
1632.tsv,37
2484.tsv,5
2481.tsv,5
2483.tsv,5
11925.tsv,11
18974.tsv,7
123327.tsv,7
23019.tsv,9
662.tsv,13
4234.tsv,10
3986.tsv,10
132.tsv,29
3661.tsv,3
35304.tsv,4
3521.tsv,8
689.tsv,13
1459.tsv,13
232.tsv,24
24671.tsv,3
1903.tsv,10
3503.tsv,3
3105.tsv,4
12497.tsv,5
30092.tsv,5
2131.tsv,6
1045.tsv,24
3125.tsv,4
3426.tsv,5
1163.tsv,11
6773.tsv,8
1647.tsv,9
1222.tsv,9
661.tsv,13
2461.tsv,14
9187.tsv,5
15346.tsv,5
1842.tsv,7
94120.tsv,7
10368.tsv,7
1578.tsv,8
5378.tsv,8
2362.tsv,9
1370.tsv,12
504.tsv,15
10464.tsv,5
125278.tsv,5
2130.tsv,6
1713.tsv,7
87388.tsv,8
6350.tsv,14
2020.tsv,17
389.tsv,17
655.tsv,23
156.tsv,23
120.tsv,26
3545.tsv,3
4399.tsv,4
40810.tsv,5
100986.tsv,5
2521.tsv,5
2523.tsv,5
2766.tsv,6
29.tsv,67
9882.tsv,7
39295.tsv,8
23002.tsv,14
557.tsv,15
3500.tsv,3
5693.tsv,3
3041.tsv,4
3071.tsv,4
3039.tsv,4
2478.tsv,5
388.tsv,17
153.tsv,22
190.tsv,37
824.tsv,12
18062.tsv,9
7447.tsv,14
1216.tsv,20
2311.tsv,22
339.tsv,29
234.tsv,32
16263.tsv,5
1434.tsv,11
14058.tsv,6
659.tsv,13
660.tsv,13
861.tsv,14
56543.tsv,4
3070.tsv,4
4873.tsv,4
2475.tsv,5
1576.tsv,8
6728.tsv,9
3578.tsv,3
57.tsv,58
1575.tsv,8
105.tsv,25
11771.tsv,3
13.tsv,48
262.tsv,19
3516.tsv,3
3499.tsv,3
2474.tsv,5
2128.tsv,6
7685.tsv,9
91.tsv,30
20946.tsv,4
1078.tsv,14
2519.tsv,5
4410.tsv,7
8841.tsv,12
658.tsv,13
463.tsv,15
10729.tsv,11
2832.tsv,5
24632.tsv,7
462.tsv,15
264.tsv,18
4796.tsv,3
8452.tsv,4
23540.tsv,4
5451.tsv,6
2126.tsv,6
3776.tsv,7
20053.tsv,8
390.tsv,17
138.tsv,24
124136.tsv,3
9494.tsv,3
4718.tsv,3
27.tsv,42
45249.tsv,5
1231.tsv,12
7142.tsv,4
19088.tsv,4
1165.tsv,11
10907.tsv,7
1572.tsv,8
1573.tsv,8
14523.tsv,13
567.tsv,14
321.tsv,27
24163.tsv,3
1956.tsv,11
92555.tsv,4
2609.tsv,6
2481.tsv,6
4399.tsv,7
8516.tsv,8
4210.tsv,8
1591.tsv,9
674.tsv,14
720.tsv,15
7235.tsv,22
328.tsv,22
1159.tsv,11
3037.tsv,4
7147.tsv,4
3084.tsv,5
2871.tsv,11
19.tsv,51
2125.tsv,6
2610.tsv,6
2767.tsv,6
2572.tsv,6
13415.tsv,8
1843.tsv,12
1050.tsv,13
1560.tsv,10
30078.tsv,5
1571.tsv,8
20054.tsv,8
1491.tsv,9
7812.tsv,13
4408.tsv,3
37098.tsv,4
1403.tsv,11
20.tsv,49
14894.tsv,5
3086.tsv,5
14896.tsv,5
2014.tsv,8
2898.tsv,8
1489.tsv,10
461.tsv,15
25676.tsv,10
170292.tsv,3
3547.tsv,3
44224.tsv,3
3035.tsv,4
2507.tsv,5
2467.tsv,5
3647.tsv,6
5.tsv,87
1097.tsv,13
5621.tsv,14
267.tsv,18
261.tsv,19
7313.tsv,10
103.tsv,27
3546.tsv,3
3040.tsv,4
68649.tsv,4
4308.tsv,5
2477.tsv,5
2123.tsv,6
5547.tsv,7
1217.tsv,9
1218.tsv,9
36291.tsv,12
1103.tsv,13
3543.tsv,10
2269.tsv,24
301.tsv,24
3490.tsv,3
3491.tsv,3
8480.tsv,3
4588.tsv,3
3032.tsv,4
1237.tsv,11
3034.tsv,4
7141.tsv,4
31.tsv,40
2464.tsv,5
2465.tsv,5
3108.tsv,5
1614.tsv,8
829.tsv,12
660.tsv,16
242.tsv,20
3488.tsv,3
969.tsv,10
2462.tsv,5
51395.tsv,5
2463.tsv,5
2119.tsv,6
1698.tsv,8
838.tsv,12
657.tsv,13
391.tsv,16
2.tsv,101
3309.tsv,4
1155.tsv,11
1156.tsv,11
40340.tsv,7
22629.tsv,9
1215.tsv,9
2725.tsv,13
386.tsv,17
262.tsv,18
241.tsv,20
3485.tsv,3
3486.tsv,3
3487.tsv,3
1708.tsv,7
1709.tsv,7
146.tsv,27
273.tsv,33
128.tsv,34
2118.tsv,6
22322.tsv,8
261.tsv,18
3570.tsv,3
3483.tsv,3
953.tsv,10
3484.tsv,3
18104.tsv,5
2455.tsv,5
2296.tsv,6
2903.tsv,7
1568.tsv,8
1569.tsv,8
141.tsv,25
73.tsv,29
6230.tsv,3
3686.tsv,4
3299.tsv,4
2182.tsv,6
1706.tsv,7
9023.tsv,12
459.tsv,15
385.tsv,17
3822.tsv,3
81.tsv,30
3019.tsv,4
2450.tsv,5
1859.tsv,7
4153.tsv,7
877.tsv,12
1225.tsv,9
571.tsv,14
439.tsv,19
161.tsv,22
7776.tsv,22
5809.tsv,3
3506.tsv,3
3029.tsv,4
21.tsv,48
2319.tsv,7
2445.tsv,8
1213.tsv,9
812.tsv,12
813.tsv,12
13594.tsv,12
7272.tsv,15
4218.tsv,19
4194.tsv,23
2.tsv,77
494.tsv,15
35.tsv,39
7598.tsv,4
9994.tsv,9
37432.tsv,3
132386.tsv,4
2114.tsv,6
1150.tsv,11
3695.tsv,6
2496.tsv,12
7008.tsv,14
2313.tsv,15
1968.tsv,16
813.tsv,18
11866.tsv,3
37.tsv,37
17283.tsv,4
3128.tsv,5
4599.tsv,6
1705.tsv,7
1582.tsv,8
19756.tsv,9
10770.tsv,12
258.tsv,19
411.tsv,26
4486.tsv,3
52012.tsv,4
1166.tsv,11
13908.tsv,8
18031.tsv,9
705.tsv,13
5842.tsv,14
2509.tsv,17
869.tsv,33
629.tsv,37
1835.tsv,7
825.tsv,12
952.tsv,10
1172.tsv,11
3254.tsv,4
3233.tsv,5
15404.tsv,5
1703.tsv,7
3842.tsv,8
257.tsv,19
42212.tsv,10
3623.tsv,3
34.tsv,36
8079.tsv,4
6612.tsv,5
7602.tsv,7
4024.tsv,9
72.tsv,29
37.tsv,39
18979.tsv,4
39670.tsv,8
6533.tsv,9
656.tsv,13
284.tsv,19
44226.tsv,3
6484.tsv,5
3881.tsv,5
2446.tsv,5
2447.tsv,5
6973.tsv,6
23777.tsv,6
20610.tsv,8
3983.tsv,9
10825.tsv,12
1096.tsv,10
3556.tsv,3
3470.tsv,3
15525.tsv,5
6971.tsv,6
4822.tsv,6
5923.tsv,6
47.tsv,61
1557.tsv,8
951.tsv,10
260.tsv,18
1815.tsv,19
19159.tsv,4
2568.tsv,10
3807.tsv,4
8770.tsv,4
2111.tsv,6
8072.tsv,6
2110.tsv,6
14362.tsv,7
2240.tsv,7
1210.tsv,9
2643.tsv,13
565.tsv,14
239.tsv,20
32389.tsv,3
1147.tsv,11
2459.tsv,5
34804.tsv,7
36576.tsv,8
1556.tsv,8
33035.tsv,12
9416.tsv,14
154.tsv,23
45328.tsv,3
11159.tsv,10
1312.tsv,11
32422.tsv,5
18542.tsv,5
2112.tsv,6
93188.tsv,6
4107.tsv,9
564.tsv,14
4316.tsv,14
155.tsv,23
3184.tsv,4
3016.tsv,4
2443.tsv,5
3538.tsv,6
8494.tsv,11
15135.tsv,7
53499.tsv,10
107.tsv,28
10475.tsv,4
5162.tsv,4
18123.tsv,11
11309.tsv,8
4023.tsv,9
952.tsv,14
5818.tsv,14
14412.tsv,15
458.tsv,15
264.tsv,19
4544.tsv,3
251758.tsv,3
60223.tsv,8
918.tsv,14
743.tsv,15
390.tsv,16
46.tsv,34
3033.tsv,4
947.tsv,10
2444.tsv,5
2107.tsv,6
1702.tsv,7
3109.tsv,11
24099.tsv,8
1221.tsv,15
1034.tsv,16
532.tsv,20
395.tsv,23
1146.tsv,11
53234.tsv,7
3085.tsv,9
1286.tsv,23
11742.tsv,3
135099.tsv,4
37095.tsv,5
2106.tsv,6
6687.tsv,6
34955.tsv,9
509.tsv,25
11741.tsv,3
3461.tsv,3
1145.tsv,11
3194.tsv,5
2445.tsv,5
2545.tsv,8
3502.tsv,3
12356.tsv,5
2103.tsv,6
1698.tsv,7
1208.tsv,9
1209.tsv,9
6050.tsv,13
3468.tsv,3
2439.tsv,5
1696.tsv,7
23447.tsv,8
13627.tsv,8
14117.tsv,4
3008.tsv,4
25187.tsv,7
1586.tsv,8
1180.tsv,11
3096.tsv,8
1212.tsv,9
1235.tsv,9
890.tsv,14
243.tsv,20
4407.tsv,3
13775.tsv,3
196649.tsv,3
3459.tsv,3
7638.tsv,3
11633.tsv,4
15857.tsv,10
52725.tsv,4
42009.tsv,4
2440.tsv,5
388.tsv,16
259.tsv,19
256552.tsv,4
2449.tsv,5
3137.tsv,5
456.tsv,15
436.tsv,16
11555.tsv,4
469.tsv,19
343.tsv,28
2079.tsv,11
76858.tsv,3
5751.tsv,4
387.tsv,16
180.tsv,44
2552.tsv,5
2101.tsv,6
54660.tsv,6
21858.tsv,11
6900.tsv,13
323.tsv,19
7901.tsv,20
224.tsv,21
2437.tsv,5
25921.tsv,10
24547.tsv,7
386.tsv,16
3014.tsv,4
3218.tsv,5
2099.tsv,6
1693.tsv,7
1695.tsv,7
1561.tsv,8
1967.tsv,8
1017.tsv,12
5506.tsv,10
4580.tsv,3
2108.tsv,6
12686.tsv,6
6047.tsv,6
8443.tsv,6
4397.tsv,7
1700.tsv,7
4756.tsv,9
2021.tsv,16
576.tsv,18
7233.tsv,11
80.tsv,30
2284.tsv,32
3801.tsv,4
3913.tsv,6
3659.tsv,6
100785.tsv,6
1914.tsv,8
982.tsv,12
4325.tsv,9
119.tsv,26
5172.tsv,3
8493.tsv,3
4403.tsv,3
3005.tsv,4
3762.tsv,4
2634.tsv,5
2113.tsv,6
1811.tsv,7
4488.tsv,12
1240.tsv,21
3469.tsv,3
59.tsv,34
3004.tsv,4
753.tsv,45
3077.tsv,5
42342.tsv,11
7.tsv,79
1928.tsv,8
1490.tsv,9
1776.tsv,9
808.tsv,12
237.tsv,20
153.tsv,23
18239.tsv,10
1415.tsv,10
1399.tsv,11
3685.tsv,5
2098.tsv,6
1224.tsv,9
1014.tsv,12
3002.tsv,4
4501.tsv,4
3213.tsv,5
2461.tsv,5
2097.tsv,6
3608.tsv,6
2122.tsv,6
1691.tsv,7
2613.tsv,8
1207.tsv,9
13889.tsv,16
152.tsv,23
22155.tsv,3
5406.tsv,3
5327.tsv,4
3001.tsv,4
97252.tsv,4
64308.tsv,5
77583.tsv,5
16828.tsv,6
1206.tsv,9
566.tsv,14
257.tsv,18
4883.tsv,3
3447.tsv,3
47676.tsv,4
38749.tsv,5
38586.tsv,5
1550.tsv,8
1211.tsv,9
807.tsv,12
886.tsv,12
58307.tsv,3
3448.tsv,3
4518.tsv,4
3000.tsv,4
2999.tsv,4
43931.tsv,4
2093.tsv,6
2094.tsv,6
1689.tsv,7
1406.tsv,9
1205.tsv,9
9608.tsv,15
135.tsv,27
5291.tsv,3
9401.tsv,3
5279.tsv,3
4136.tsv,3
63905.tsv,4
5976.tsv,4
4507.tsv,4
2998.tsv,4
27.tsv,43
67036.tsv,11
2432.tsv,5
29619.tsv,5
2703.tsv,11
7235.tsv,15
766.tsv,17
256.tsv,18
223.tsv,21
117.tsv,26
3446.tsv,3
33086.tsv,4
2995.tsv,4
2996.tsv,4
2997.tsv,4
74425.tsv,5
3010.tsv,6
3082.tsv,6
806.tsv,12
851.tsv,12
654.tsv,13
976.tsv,15
256.tsv,19
3697.tsv,3
3009.tsv,6
389.tsv,16
151.tsv,23
943.tsv,10
3437.tsv,3
2990.tsv,4
29.tsv,40
2429.tsv,5
941.tsv,10
1251.tsv,9
21735.tsv,9
1360.tsv,12
3710.tsv,5
1551.tsv,8
2468.tsv,14
899.tsv,21
680.tsv,25
102.tsv,27
25569.tsv,3
3458.tsv,3
7718.tsv,4
10935.tsv,5
17211.tsv,5
1424.tsv,10
487.tsv,28
7358.tsv,10
12417.tsv,5
3436.tsv,3
48.tsv,39
2988.tsv,4
3913.tsv,4
5597.tsv,20
4980.tsv,3
3435.tsv,3
28192.tsv,6
28191.tsv,6
2378.tsv,6
53337.tsv,7
42950.tsv,8
23476.tsv,12
95827.tsv,3
32778.tsv,6
1932.tsv,8
3708.tsv,18
3790.tsv,3
7200.tsv,4
76.tsv,40
1547.tsv,8
8238.tsv,13
455.tsv,15
3997.tsv,3
25.tsv,41
17851.tsv,10
1138.tsv,11
453.tsv,15
3432.tsv,3
3550.tsv,6
122.tsv,26
6082.tsv,3
2576.tsv,6
2577.tsv,6
2086.tsv,6
1798.tsv,7
1203.tsv,9
939.tsv,12
1080.tsv,13
2984.tsv,4
3187.tsv,4
46338.tsv,5
83700.tsv,5
2617.tsv,5
2774.tsv,13
126.tsv,25
3429.tsv,3
6686.tsv,3
4992.tsv,3
3427.tsv,3
14089.tsv,4
3655.tsv,4
2981.tsv,4
2959.tsv,5
7933.tsv,5
67013.tsv,6
1226.tsv,9
1942.tsv,13
1658.tsv,24
3430.tsv,3
2994.tsv,4
36984.tsv,5
2431.tsv,5
27180.tsv,5
1683.tsv,7
1229.tsv,9
1448.tsv,9
560.tsv,14
565.tsv,19
519.tsv,24
1359.tsv,10
2993.tsv,4
12374.tsv,4
2582.tsv,5
93366.tsv,5
25513.tsv,7
39773.tsv,12
383.tsv,17
3816.tsv,10
28990.tsv,10
3796.tsv,3
15982.tsv,11
2425.tsv,5
2085.tsv,6
1766.tsv,7
1259.tsv,9
51726.tsv,9
939.tsv,10
17495.tsv,14
452.tsv,15
12249.tsv,18
136.tsv,24
6300.tsv,3
9496.tsv,3
845.tsv,40
83390.tsv,5
2084.tsv,6
1137.tsv,11
1681.tsv,7
1682.tsv,7
805.tsv,12
7019.tsv,12
838.tsv,13
634.tsv,14
450.tsv,15
3805.tsv,15
11053.tsv,11
16275.tsv,6
1760.tsv,7
31.tsv,73
1546.tsv,8
12270.tsv,18
688.tsv,27
4921.tsv,3
2979.tsv,4
4937.tsv,4
15463.tsv,4
84055.tsv,5
72031.tsv,5
4479.tsv,5
18531.tsv,6
2083.tsv,6
8333.tsv,7
4824.tsv,8
5776.tsv,9
1392.tsv,12
4263.tsv,17
983.tsv,10
951.tsv,24
45.tsv,34
2749.tsv,5
19583.tsv,6
1680.tsv,7
2778.tsv,12
449.tsv,15
3193.tsv,19
248.tsv,23
2973.tsv,4
31256.tsv,4
19883.tsv,5
4316.tsv,5
17230.tsv,11
4695.tsv,6
27099.tsv,6
3064.tsv,7
1564.tsv,8
4264.tsv,17
984.tsv,10
240.tsv,24
3512.tsv,10
3423.tsv,3
106952.tsv,5
8327.tsv,10
1615.tsv,8
12724.tsv,9
33843.tsv,3
42597.tsv,3
2551.tsv,5
3597.tsv,6
1543.tsv,8
254.tsv,18
150.tsv,23
1199.tsv,9
421.tsv,18
99.tsv,27
40643.tsv,3
1679.tsv,7
1541.tsv,8
833.tsv,12
996.tsv,13
151.tsv,22
2529.tsv,5
7639.tsv,3
2969.tsv,4
2971.tsv,4
1135.tsv,11
20969.tsv,7
1198.tsv,9
651.tsv,13
255.tsv,19
3420.tsv,3
35497.tsv,7
4209.tsv,20
1250.tsv,9
650.tsv,13
5419.tsv,13
938.tsv,10
7634.tsv,3
1195.tsv,9
1196.tsv,9
44.tsv,34
15.tsv,50
1699.tsv,7
8061.tsv,7
1570.tsv,8
649.tsv,13
254.tsv,19
135.tsv,24
52004.tsv,4
2423.tsv,5
2079.tsv,6
13319.tsv,8
134.tsv,24
3568.tsv,3
117.tsv,37
2078.tsv,6
2022.tsv,7
18960.tsv,11
1194.tsv,9
8715.tsv,17
222.tsv,21
150.tsv,22
53308.tsv,7
2289.tsv,8
4130.tsv,28
129645.tsv,3
40650.tsv,3
2417.tsv,5
2419.tsv,5
1188.tsv,9
447.tsv,15
4190.tsv,27
1957.tsv,35
446.tsv,15
3401.tsv,3
18.tsv,51
1677.tsv,7
1.tsv,72
697.tsv,13
3321.tsv,14
380.tsv,17
652.tsv,18
321.tsv,19
821.tsv,26
1735.tsv,10
103560.tsv,4
2965.tsv,4
1132.tsv,11
2961.tsv,4
1125.tsv,43
133804.tsv,5
2072.tsv,6
1545.tsv,8
1191.tsv,9
14219.tsv,14
438.tsv,19
236.tsv,20
149.tsv,22
2959.tsv,4
2958.tsv,4
2647.tsv,5
1449.tsv,11
8124.tsv,6
2150.tsv,6
2933.tsv,6
3485.tsv,7
1735.tsv,7
1952.tsv,8
1266.tsv,10
562.tsv,14
495.tsv,16
392.tsv,17
228.tsv,21
156.tsv,22
3399.tsv,3
4190.tsv,11
5277.tsv,4
9204.tsv,4
2070.tsv,6
445.tsv,15
221.tsv,21
25676.tsv,3
79.tsv,30
2970.tsv,4
23027.tsv,7
1672.tsv,7
104731.tsv,7
2524.tsv,12
12134.tsv,5
1537.tsv,8
557.tsv,14
12021.tsv,15
114.tsv,26
3434.tsv,3
39.tsv,39
2957.tsv,4
2901.tsv,5
2205.tsv,7
25589.tsv,7
2379.tsv,13
443.tsv,15
149.tsv,23
133.tsv,24
3168.tsv,4
1496.tsv,11
451.tsv,15
654.tsv,16
100.tsv,27
58673.tsv,3
1262.tsv,12
645.tsv,13
380.tsv,16
5808.tsv,3
4940.tsv,4
2069.tsv,6
9.tsv,74
999.tsv,13
618.tsv,16
384.tsv,16
560.tsv,23
1362.tsv,27
122.tsv,29
47.tsv,33
52003.tsv,4
118050.tsv,4
20.tsv,46
2056.tsv,9
2043.tsv,9
803.tsv,12
4361.tsv,3
2955.tsv,4
1686.tsv,7
1185.tsv,9
1980.tsv,14
527.tsv,16
253.tsv,18
3803.tsv,10
1310.tsv,10
1130.tsv,11
3213.tsv,4
17208.tsv,5
2068.tsv,6
1505.tsv,11
5371.tsv,6
5372.tsv,6
5595.tsv,8
1534.tsv,8
1184.tsv,9
644.tsv,13
1259.tsv,17
2760.tsv,20
9382.tsv,3
2953.tsv,4
14168.tsv,6
1183.tsv,9
556.tsv,14
2954.tsv,4
2411.tsv,5
4332.tsv,5
1671.tsv,7
2755.tsv,8
3770.tsv,4
12338.tsv,5
123710.tsv,6
5506.tsv,9
2034.tsv,9
2949.tsv,4
17218.tsv,11
3390.tsv,3
2405.tsv,5
7077.tsv,6
2076.tsv,6
2447.tsv,6
4881.tsv,8
643.tsv,13
3389.tsv,3
723.tsv,32
2947.tsv,4
2420.tsv,5
2918.tsv,5
67635.tsv,5
1823.tsv,8
4302.tsv,10
2025.tsv,10
4379.tsv,5
3150.tsv,5
2067.tsv,6
7771.tsv,6
3076.tsv,7
15853.tsv,9
1266.tsv,9
450.tsv,18
3885.tsv,11
91049.tsv,7
1670.tsv,7
6727.tsv,8
15343.tsv,13
234.tsv,20
143.tsv,31
7918.tsv,8
3261.tsv,8
442.tsv,15
3899.tsv,24
15887.tsv,3
16121.tsv,3
58.tsv,31
3046.tsv,5
98340.tsv,5
14.tsv,50
2098.tsv,7
17815.tsv,7
1182.tsv,9
3383.tsv,3
104432.tsv,3
1757.tsv,30
122037.tsv,4
127393.tsv,6
1528.tsv,8
1181.tsv,9
354.tsv,20
344153.tsv,3
3384.tsv,3
2943.tsv,4
2944.tsv,4
5057.tsv,4
1126.tsv,11
2065.tsv,6
2720.tsv,6
96.tsv,67
8923.tsv,16
420.tsv,18
252.tsv,18
3527.tsv,20
616.tsv,21
4457.tsv,3
4221.tsv,11
15873.tsv,3
236295.tsv,3
4240.tsv,4
3496.tsv,5
15.tsv,53
21813.tsv,6
32896.tsv,7
1797.tsv,7
10934.tsv,12
10636.tsv,15
7529.tsv,15
7138.tsv,17
4402.tsv,21
103.tsv,25
2950.tsv,4
33431.tsv,5
17281.tsv,5
2410.tsv,5
3592.tsv,6
11470.tsv,7
2906.tsv,7
13576.tsv,12
553.tsv,14
754.tsv,15
16226.tsv,3
215.tsv,36
2941.tsv,4
2414.tsv,5
2403.tsv,5
54051.tsv,6
12.tsv,61
53351.tsv,7
1694.tsv,7
2140.tsv,8
5108.tsv,9
942.tsv,14
4748.tsv,11
3006.tsv,4
132518.tsv,4
10999.tsv,5
11002.tsv,5
6294.tsv,6
3586.tsv,6
2062.tsv,6
8171.tsv,6
2064.tsv,6
2911.tsv,7
1527.tsv,8
1532.tsv,8
28931.tsv,10
16232.tsv,3
2951.tsv,4
13564.tsv,4
2412.tsv,5
1660.tsv,10
5678.tsv,7
39992.tsv,9
8095.tsv,9
1492.tsv,9
484.tsv,16
3047.tsv,4
103917.tsv,4
2401.tsv,5
2063.tsv,6
19154.tsv,7
570.tsv,15
62452.tsv,3
6408.tsv,3
1124.tsv,11
12364.tsv,4
2407.tsv,5
1284.tsv,11
100770.tsv,7
4293.tsv,11
2295.tsv,9
1943.tsv,13
10635.tsv,15
3636.tsv,3
21572.tsv,3
98.tsv,31
47.tsv,37
7960.tsv,4
1418.tsv,11
1419.tsv,11
14624.tsv,5
4388.tsv,5
1669.tsv,7
4308.tsv,7
5563.tsv,7
41658.tsv,7
7829.tsv,8
827.tsv,12
379.tsv,16
487.tsv,17
968.tsv,10
251.tsv,18
5891.tsv,19
11433.tsv,3
3876.tsv,4
2936.tsv,4
2938.tsv,4
3126.tsv,4
2935.tsv,4
3110.tsv,5
2061.tsv,6
219.tsv,21
221.tsv,22
178.tsv,22
2934.tsv,4
31.tsv,42
2396.tsv,5
4383.tsv,5
2554.tsv,6
13.tsv,73
3562.tsv,11
6991.tsv,12
2081.tsv,9
5060.tsv,17
3375.tsv,3
18351.tsv,3
935.tsv,10
35793.tsv,3
1123.tsv,11
2392.tsv,5
1676.tsv,8
1901.tsv,8
3685.tsv,12
440.tsv,15
3376.tsv,3
934.tsv,10
3786.tsv,3
86.tsv,37
13580.tsv,4
21394.tsv,4
2059.tsv,6
793.tsv,12
667.tsv,13
6403.tsv,10
65442.tsv,4
1921.tsv,11
14055.tsv,5
1176.tsv,11
2058.tsv,6
62359.tsv,7
3582.tsv,17
3074.tsv,4
10097.tsv,5
2390.tsv,5
1891.tsv,7
1666.tsv,7
2135.tsv,8
552.tsv,14
439.tsv,15
97.tsv,27
4979.tsv,3
2928.tsv,4
18.tsv,48
5793.tsv,5
1364.tsv,11
23025.tsv,7
1772.tsv,12
536.tsv,16
1423.tsv,16
472.tsv,17
2055.tsv,6
17164.tsv,8
2698.tsv,16
32828.tsv,11
85.tsv,37
33835.tsv,6
63591.tsv,6
34148.tsv,7
1665.tsv,7
27074.tsv,8
18447.tsv,9
1050.tsv,25
124133.tsv,3
31947.tsv,11
70535.tsv,5
33831.tsv,6
16727.tsv,11
3175.tsv,15
3528.tsv,19
159894.tsv,4
44329.tsv,5
7799.tsv,5
117968.tsv,6
7879.tsv,7
740.tsv,13
7602.tsv,14
11752.tsv,14
14456.tsv,17
11270.tsv,3
63285.tsv,3
52022.tsv,4
2395.tsv,5
2320.tsv,6
2052.tsv,6
15062.tsv,6
1664.tsv,7
1247.tsv,9
18448.tsv,9
551.tsv,14
6811.tsv,10
50684.tsv,10
3370.tsv,3
4106.tsv,4
3084.tsv,4
137657.tsv,4
3087.tsv,4
2487.tsv,5
81975.tsv,5
2539.tsv,5
3841.tsv,6
17181.tsv,6
1187.tsv,11
13966.tsv,6
2050.tsv,6
14042.tsv,7
815.tsv,12
378.tsv,18
382.tsv,19
3378.tsv,23
228.tsv,23
625.tsv,26
4758.tsv,3
25762.tsv,10
25196.tsv,3
40.tsv,36
256401.tsv,4
2923.tsv,4
485.tsv,44
2051.tsv,6
1177.tsv,9
792.tsv,12
6526.tsv,18
21021.tsv,4
124305.tsv,4
3180.tsv,5
2388.tsv,5
2516.tsv,5
2651.tsv,6
1721.tsv,7
1517.tsv,8
252.tsv,19
21273.tsv,3
2182.tsv,10
3364.tsv,3
106282.tsv,3
2922.tsv,4
17678.tsv,4
38722.tsv,4
3107.tsv,4
13453.tsv,5
10190.tsv,6
132444.tsv,6
25195.tsv,6
2150.tsv,7
2099.tsv,7
1669.tsv,8
